Client,Bush,Well,Work,Timestamp,ДавЛевНас,ДавПравНас,ДавВыход,РасходЛевНас,РасходПравНас,РасходВыход,ТемпРецирк,ДавРецирк,ОбъемВыход,РасходВоды,Плотность
Злой буратино,45,46,Проба,16.12.2024, 14:20:32,14:20:32,500.00,500.00,500.00,332.51,500.00,0.00,245.20,0.00,37.26,276.25,69.37
Злой буратино,45,46,Проба,16.12.2024, 14:20:32,14:20:32,500.00,500.00,500.00,332.51,500.00,0.00,245.20,0.00,107.10,0.00,295.80
Злой буратино,45,46,Проба,16.12.2024, 14:20:32,14:20:32,500.00,354.69,500.00,40.32,500.00,258.71,157.85,277.60,107.10,0.00,295.80
Злой буратино,45,46,Проба,16.12.2024, 14:20:32,14:20:32,500.00,354.69,500.00,40.32,500.00,258.71,157.85,277.60,0.00,0.00,482.88
Злой буратино,45,46,Проба,16.12.2024, 14:20:32,14:20:32,500.00,0.00,92.88,0.00,500.00,0.00,193.32,0.00,0.00,0.00,482.88
Злой буратино,45,46,Проба,16.12.2024, 14:20:32,14:20:32,500.00,0.00,92.88,0.00,500.00,0.00,193.32,0.00,0.00,242.19,500.00
Злой буратино,45,46,Проба,16.12.2024, 14:20:32,14:20:32,500.00,0.00,500.00,0.00,419.56,109.88,0.00,17.87,0.00,412.19,357.74
Злой буратино,45,46,Проба,16.12.2024, 14:20:32,14:20:32,500.00,0.00,500.00,0.00,419.56,109.88,0.00,17.87,0.00,412.19,357.74
Злой буратино,45,46,Проба,16.12.2024, 14:20:32,14:20:32,500.00,0.00,500.00,0.00,500.00,0.00,0.00,378.74,0.00,475.39,151.85
Злой буратино,45,46,Проба,16.12.2024, 14:20:32,14:20:32,500.00,0.00,500.00,0.00,187.50,125.02,81.72,500.00,0.00,475.39,151.85
Злой буратино,45,46,Проба,16.12.2024, 14:20:32,14:20:32,500.00,457.22,497.77,0.00,187.50,125.02,81.72,500.00,0.00,428.86,0.00
Злой буратино,45,46,Проба,16.12.2024, 14:20:33,14:20:33,280.39,337.23,500.00,0.00,63.72,227.66,355.43,267.79,58.67,0.00,0.00
Злой буратино,45,46,Проба,16.12.2024, 14:20:33,14:20:33,280.39,337.23,500.00,0.00,63.72,227.66,355.43,267.79,408.34,0.00,300.77
Злой буратино,45,46,Проба,16.12.2024, 14:20:33,14:20:33,0.00,500.00,183.98,271.26,123.07,496.75,500.00,212.90,283.61,0.00,500.00
Злой буратино,45,46,Проба,16.12.2024, 14:20:33,14:20:33,0.00,500.00,183.98,271.26,123.07,496.75,500.00,212.90,283.61,0.00,500.00
Злой буратино,45,46,Проба,16.12.2024, 14:20:33,14:20:33,482.91,470.46,0.00,108.91,0.00,500.00,459.84,467.37,118.53,0.00,217.89
Злой буратино,45,46,Проба,16.12.2024, 14:20:33,14:20:33,500.00,448.67,208.06,245.16,0.00,500.00,337.68,500.00,0.00,480.88,386.08
Злой буратино,45,46,Проба,16.12.2024, 14:20:33,14:20:33,500.00,448.67,208.06,245.16,0.00,500.00,337.68,500.00,0.00,480.88,386.08
Злой буратино,45,46,Проба,16.12.2024, 14:20:33,14:20:33,500.00,320.33,0.00,0.00,0.00,475.34,460.31,500.00,0.00,500.00,117.40
Злой буратино,45,46,Проба,16.12.2024, 14:20:33,14:20:33,500.00,320.33,0.00,0.00,0.00,475.34,460.31,500.00,0.00,199.87,0.00
Злой буратино,45,46,Проба,16.12.2024, 14:20:34,14:20:34,465.67,500.00,0.00,0.00,0.00,0.00,73.00,500.00,217.31,199.87,0.00
Злой буратино,45,46,Проба,16.12.2024, 14:20:34,14:20:34,500.00,408.72,491.07,378.56,0.00,454.96,500.00,41.34,341.72,0.00,0.00
Злой буратино,45,46,Проба,16.12.2024, 14:20:34,14:20:34,500.00,500.00,476.22,476.22,476.22,421.88,421.88,421.88,247.75,247.75,247.75,500.00,500.00,500.00,382.15,382.15,382.15,500.00,500.00,268.81,268.81,268.81,226.40,226.40,0.00,0.00,0.00,244.51,244.51,183.00,183.00,183.00,500.00,11.18,0.00,0.00,0.00,232.53,232.53,500.00,500.00,209.24,209.24,209.24,0.93,0.93,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,280.39,280.39,0.00,0.00,482.91,500.00,500.00,500.00,500.00,465.67,500.00,0.00,0.00,0.00,0.00,0.00,438.20,438.20,438.20,500.00,500.00,500.00,173.74,173.74,173.74,0.00,0.00,0.00,286.94,286.94,307.44,307.44,307.44,328.43,328.43,500.00,500.00,500.00,246.64,246.64,445.77,445.77,445.77,233.87,0.00,172.23,172.23,172.23,500.00,500.00,500.00,500.00,500.00,500.00,500.00,191.81,191.81,191.81,201.69,201.69,355.01,500.00,500.00,500.00,500.00,18.54,500.00,500.00,354.69,354.69,0.00,0.00,0.00,0.00,0.00,0.00,457.22,337.23,337.23,500.00,500.00,470.46,448.67,448.67,320.33,320.33,500.00,408.72,0.00,0.00,103.15,103.15,103.15,0.00,0.00,0.00,446.66,446.66,446.66,500.00,500.00,500.00,500.00,500.00,500.00,332.45,332.45,95.08,95.08,95.08,500.00,500.00,478.32,478.32,478.32,445.83,445.83,438.48,438.48,438.48,500.00,191.82,358.15,358.15,358.15,0.00,0.00,0.00,0.00,261.71,261.71,261.71,500.00,500.00,500.00,500.00,500.00,50.19,191.17,191.17,0.00,0.00,275.90,500.00,500.00,500.00,500.00,92.88,92.88,500.00,500.00,500.00,500.00,497.77,500.00,500.00,183.98,183.98,0.00,208.06,208.06,0.00,0.00,0.00,491.07,500.00,500.00,480.81,480.81,480.81,264.29,264.29,264.29,0.00,0.00,0.00,146.44,146.44,146.44,0.00,0.00,0.00,0.00,0.00,451.00,451.00,451.00,0.00,0.00,0.00,0.00,0.00,79.09,79.09,28.32,28.32,28.32,272.94,0.00,0.00,0.00,0.00,0.00,0.00,458.80,458.80,180.95,180.95,180.95,191.09,191.09,191.09,232.77,232.77,129.75,385.21,385.21,0.00,0.00,278.72,332.51,332.51,40.32,40.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,271.26,271.26,108.91,245.16,245.16,0.00,0.00,0.00,378.56,500.00,500.00,499.89,499.89,499.89,464.86,464.86,464.86,260.59,260.59,260.59,331.82,331.82,331.82,306.92,306.92,306.92,268.06,268.06,415.08,415.08,415.08,161.31,161.31,168.13,168.13,168.13,0.00,0.00,0.00,0.00,0.00,470.52,74.10,0.00,0.00,0.00,365.39,365.39,500.00,500.00,36.94,36.94,247.88,0.00,0.00,0.00,123.65,123.65,323.79,234.93,234.93,0.00,0.00,77.45,500.00,500.00,500.00,500.00,500.00,500.00,419.56,419.56,500.00,187.50,187.50,63.72,63.72,123.07,123.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.84,400.97,400.97,400.97,500.00,500.00,500.00,137.30,137.30,137.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.17,68.17,68.17,0.00,0.00,36.50,36.50,36.50,500.00,500.00,500.00,500.00,500.00,500.00,176.89,97.98,97.98,97.98,149.55,149.55,215.88,215.88,59.56,59.56,0.00,374.15,374.15,374.15,500.00,500.00,271.46,108.44,108.44,241.90,241.90,500.00,0.00,0.00,258.71,258.71,0.00,0.00,109.88,109.88,0.00,125.02,125.02,227.66,227.66,496.75,496.75,500.00,500.00,500.00,475.34,475.34,0.00,454.96,124.83,124.83,0.00,0.00,0.00,77.51,77.51,77.51,500.00,500.00,500.00,47.67,47.67,47.67,0.00,0.00,0.00,84.04,84.04,92.87,92.87,92.87,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,134.20,0.00,178.45,178.45,178.45,423.22,423.22,41.04,41.04,13.24,13.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,245.20,245.20,157.85,157.85,193.32,193.32,0.00,0.00,0.00,81.72,81.72,355.43,355.43,500.00,500.00,459.84,337.68,337.68,460.31,460.31,73.00,500.00,500.00,500.00,500.00,500.00,500.00,411.99,411.99,411.99,323.81,323.81,323.81,0.00,0.00,0.00,250.19,250.19,250.19,500.00,500.00,339.19,339.19,339.19,500.00,500.00,380.41,380.41,380.41,500.00,500.00,500.00,500.00,500.00,210.68,451.99,197.42,197.42,197.42,226.08,226.08,402.31,402.31,0.00,0.00,426.75,349.30,349.30,349.30,500.00,500.00,441.09,138.50,138.50,31.62,31.62,0.00,0.00,0.00,277.60,277.60,0.00,0.00,17.87,17.87,378.74,500.00,500.00,267.79,267.79,212.90,212.90,467.37,500.00,500.00,500.00,500.00,500.00,41.34,227.22,500.00,500.00,500.00,433.37,433.37,433.37,500.00,500.00,500.00,500.00,500.00,500.00,170.97,170.97,379.28,379.28,379.28,410.81,410.81,410.81,91.57,0.00,212.13,212.13,386.04,386.04,386.04,60.17,60.17,60.17,208.53,208.53,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,0.00,0.00,0.00,0.00,0.00,335.57,0.00,0.00,0.00,0.00,0.00,37.26,107.10,107.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.67,408.34,283.61,283.61,118.53,0.00,0.00,0.00,0.00,217.31,341.72,500.00,23.27,23.27,23.27,48.07,48.07,48.07,0.00,0.00,0.00,0.00,226.47,226.47,291.59,291.59,0.00,0.00,0.00,350.52,350.52,350.52,393.43,0.00,180.68,180.68,0.00,0.00,0.00,0.00,0.00,0.00,445.41,445.41,36.48,240.66,240.66,190.31,107.41,107.41,51.50,51.50,51.50,0.00,0.00,421.69,325.17,325.17,208.60,208.60,213.40,170.54,170.54,101.61,101.61,117.52,276.25,0.00,0.00,0.00,0.00,242.19,412.19,412.19,475.39,475.39,428.86,0.00,0.00,0.00,0.00,0.00,480.88,480.88,500.00,199.87,199.87,0.00,193.61,500.00,500.00,500.00,500.00,500.00,500.00,152.94,152.94,152.94,463.74,500.00,500.00,267.10,267.10,0.00,0.00,0.00,401.22,401.22,401.22,405.80,500.00,349.16,349.16,43.99,43.99,43.99,0.00,0.00,0.00,164.63,164.63,500.00,102.53,102.53,500.00,23.89,23.89,233.13,233.13,233.13,373.51,373.51,0.00,350.27,350.27,38.11,38.11,315.19,125.99,125.99,207.47,207.47,370.88,69.37,295.80,295.80,482.88,482.88,500.00,357.74,357.74,151.85,151.85,0.00,0.00,300.77,500.00,500.00,217.89,386.08,386.08,117.40,0.00,0.00,0.00
